Samples	1	2	3	4	5	6	7	8	9	10-11	12-13	14-15	16-17	18-19	20-21	22-23	24-25	26-27	28-29	30-31	32-33	34-35	36-37	38-39	40-41	42-43	44-45	46-47	48-49	50-51	52-53	54-55	56-57	58-59	60-61	62-63	64-65	66-67	68-69	70-71	72-73	74-75	76-77	78-79	80-81	82-83	84-85	86-87	88-89	90-91	92-93	94-95	96-97	98-99	100-101	102-103	104-105	106-107	108-109	110-111	112-113	114-115	116-117	118-119	120-121	122-123	124-125	126
NMG.2.14_R1	28.5142035780962	27.85955620178553	31.360523915944878	31.70806637207973	32.56261179104419	36.79822034528511	37.03786120493622	37.04263519622386	37.238642812692035	37.24191190572175	37.262241241648695	37.27843895670824	37.264764245652636	37.27464491054759	37.2649599411348	37.260754934461595	37.25888604260682	37.235369805752676	37.217226877600304	37.20751157538778	37.195059961095744	37.18443125022016	37.16666120179424	37.155349852675116	37.149305119560154	37.137207194540665	37.11666508703978	37.08920289705718	37.065516606504545	37.03773868270184	37.002818759607784	36.961336436161105	36.93157704092944	36.89542850975684	36.859868077866395	36.8441099104527	36.819784185083904	36.8079035617995	36.79046369363697	36.759330762733946	36.74818216264322	36.71481232986332	36.70944658669313	36.68822924659585	36.672009738221604	36.65468366818057	36.62555223393238	36.58877923951337	36.549232421088746	36.52123034706811	36.50566113952276	36.46714175887749	36.452999730925754	36.33977251539842	36.34225132711984	36.34452646545074	36.29305205547743	36.284250198573574	36.28891054571415	36.23326332049685	36.25106095454138	36.22690794408854	36.219385421159366	36.20585972658941	36.143454659012335	36.06264715371943	36.086171455358745	33.84598922183177
NMG.2.14_R2	32.263110618828264	32.441205249335624	32.525994230897176	32.510453074180326	32.493104669685586	36.58642303883772	36.509232912848965	36.574420056438576	36.645669846065935	36.64299175339238	36.645082759619406	36.65888809740938	36.64668746257324	36.664220310059925	36.663422850970065	36.67188619133539	36.66489741642825	36.66569096160846	36.66707697486096	36.66457402964396	36.66326727306173	36.654324968003785	36.6486129021613	36.642825146736605	36.64583881274724	36.645461280495404	36.62249318376102	36.62392787436985	36.61104454485566	36.5982492323386	36.59016418885256	36.5515476030899	36.547806243904795	36.55947270705325	36.55750383520292	36.47870546042378	36.52065117872701	36.526590151192686	36.52348908285208	36.49294125650719	36.4741728402168	36.46522726445132	36.48001481664624	36.47277177094383	36.46397282050639	36.462946809108566	36.43515376256369	36.342890077611706	36.37790810374287	36.385289090204225	36.37876472107792	36.343388191356176	36.31416009161648	36.29770620636621	36.28377188170919	36.26127681223629	36.218693595669606	36.18811018543057	36.11703122470945	36.12138846448345	36.11438898324422	36.06236153905748	36.05613421282844	36.02009699147593	35.96821345272707	35.969889883360466	36.017610629030564	33.81447949977688
s.256.Healthy.lessthan5.Oral.Swab.1.2005.71_R1	28.451139757435268	26.984458571419736	31.0228013320243	31.40247566348729	32.46674988955905	36.75281083372437	37.087915115397905	37.133326096560076	37.28759852946936	37.31564812518335	37.341320234773754	37.36691505287768	37.353894013791546	37.36474058572519	37.35428974620224	37.355922142396345	37.358069128131426	37.33316958988794	37.31623485344504	37.31280276792836	37.30698735648689	37.29949420451258	37.29015729201123	37.28280433535072	37.27469456970906	37.270024122788975	37.2549693480823	37.24173908484328	37.221674477556796	37.197435781087364	37.17178351514517	37.13776200198457	37.11678497498439	37.09120215877512	37.060247037114976	37.04946043197103	37.03690074468084	37.02991374854425	37.01477966028218	36.99567076779475	36.98715694897852	36.95942419675957	36.95911905027348	36.94134033630996	36.93017485486772	36.91917093283028	36.89631127465535	36.872664439354224	36.827890355033496	36.80410399898122	36.794839706686346	36.760425513370286	36.740113148442475	36.6347701156855	36.64047015219732	36.65433088253608	36.611250367314575	36.60278840409863	36.60586819100274	36.55850698769775	36.5729863917935	36.55084527294793	36.54274189604426	36.53139717548984	36.47727988289337	36.39123519623097	36.42106107704421	34.356858718433465
s.256.Healthy.lessthan5.Oral.Swab.1.2005.71_R2	32.64076359866413	32.751201796735074	32.81198656983131	32.78295932269299	32.77608278502181	37.01904668337079	36.94428623545117	37.00570376818325	37.023110497970144	37.02005731249601	37.02298133530833	37.024891637335976	37.018818931124024	37.01884950420088	37.01913805908367	37.022514151212384	37.019188556188155	37.013146423053065	37.01426113804672	37.01711233510291	37.00837599250857	37.00842683313078	37.00334115832653	37.00118783272554	37.002841513188095	36.999596948163756	36.97340327611804	36.97931316802124	36.966415655351064	36.95719101789415	36.95333396667355	36.91092132346081	36.91529466237378	36.923912392004794	36.927115988508476	36.84564875730267	36.887063825711905	36.88919301446168	36.8857358938165	36.865455844745576	36.85199514020125	36.83662209348628	36.846021039455366	36.84110083694347	36.82862538555075	36.82125486772654	36.799277396068454	36.70127377832636	36.739340016243524	36.75396013358919	36.746756751450775	36.71623227399432	36.68751723190786	36.66730890856617	36.65808780575559	36.62710301414945	36.58597669270833	36.5584802074574	36.47789366945287	36.49014508131491	36.48878311211991	36.43613628691382	36.429228737685364	36.3996026466246	36.349445959392696	36.34105630578157	36.387170742476066	34.2239783009327
MRSABB_00131.26_R1	26.20550017758337	28.66930821930612	28.14049765403021	31.387911012038284	32.56505860251234	36.85953272207268	36.89708693173321	37.13267463922536	37.30069421078211	37.277828015178706	37.35232949659788	37.321977928256324	37.343922325968286	37.35825517328398	37.36337413077614	37.36398632608045	37.35971322622253	37.339090773141926	37.32520772581128	37.32451491700314	37.319485919508	37.316385804546144	37.302725256716116	37.29570708747685	37.293610464654044	37.286512870974725	37.27828060448218	37.259459263210005	37.24047740260026	37.2216342758438	37.1971285556476	37.16954072736005	37.14143484273907	37.12079413149037	37.095240046061456	37.08239994456866	37.070448619536535	37.05909738132653	37.036326071434786	37.026423704554404	37.01415870479389	36.985975654626216	36.98155854909833	36.95795645308144	36.94748042967372	36.92446629011482	36.90960321185782	36.874806265402434	36.83328723851238	36.81215801459214	36.790302635978605	36.76125428905331	36.73726549954401	36.62325841335783	36.644910925834154	36.64775768185833	36.60187829942546	36.5922677569162	36.583662753035824	36.54808179368378	36.549837693783886	36.519457494296475	36.51064537919432	36.48658080489088	36.436015897511055	36.339767091227294	36.338152531128095	33.77402619876599
MRSABB_00131.26_R2	32.02266875093465	32.288046068864965	32.35869270599671	32.369158441752646	32.33144651001944	36.40520669769703	36.41529273216689	36.45701898272768	36.52090226372065	36.536929747083896	36.554307214558094	36.53747943771497	36.525407857596825	36.52807686556004	36.53316194201436	36.529724769141616	36.523803181546285	36.51822916666667	36.515019814565576	36.52644648665321	36.51876074846717	36.518428947958725	36.52463028479226	36.521328724837105	36.523176195929935	36.52637617126179	36.50194094251067	36.50435276562681	36.49396647413222	36.498638176666944	36.48301474290109	36.44274295977056	36.44790171906497	36.46429185816682	36.466515323441975	36.38922638539623	36.429654277737576	36.437970229720186	36.43982958416061	36.42234214136045	36.40222789754426	36.38830806763831	36.405069964984605	36.394851653516575	36.38931692014635	36.37952059675766	36.34697691027284	36.259371419366566	36.2917510832857	36.303902338911946	36.29898244018431	36.2714721681116	36.247487476436994	36.21626711342351	36.21320988228949	36.185331155667846	36.14593432265335	36.12332243003141	36.039991121997616	36.06231314673208	36.05562847358167	35.99300492555093	35.99571719063498	35.965272912191146	35.919741916009194	35.898751290335795	35.91394086923114	33.51816165342882
NMG.1.98_R1	23.223357202228343	24.259939600719967	28.021424134959464	28.12616371367716	31.16840978611962	34.662381699614045	36.35662161294956	36.620707456935136	36.68816293290225	36.902013131075456	36.964582270145065	37.033892277509715	37.10465325037664	37.13690509841431	37.156585859264936	37.15381704961817	37.151334727828896	37.1248335505548	37.10533385003011	37.099102357145696	37.09525969551305	37.08738710468495	37.06608072482271	37.05513503960673	37.037876187190435	37.02721390490964	37.00194555992788	36.96791779108754	36.9265527424503	36.86791827080745	36.81357425252558	36.74463799492284	36.691504274579636	36.64131378785507	36.57867322765832	36.55738067930404	36.52842708305853	36.50297440034641	36.46906957301545	36.426147557206924	36.405015532686846	36.3560153704161	36.34117032839091	36.311058833732474	36.27590039509182	36.25932521110568	36.2199969209088	36.1667545466796	36.102674708440006	36.054778787693536	36.03293312740182	35.9786127234782	35.96954876020678	35.815983712585634	35.797872061917246	35.795485981104704	35.715668204097064	35.705309870342305	35.69400116924535	35.616651617046536	35.636952830145994	35.598752171562964	35.583657726137794	35.554997629307316	35.467172985602346	35.33665613502737	35.35651387321497	32.75596551327125
NMG.1.98_R2	32.292595014652896	32.497840072546374	32.57779787861471	32.54139673144093	32.51917616023763	36.67776246871553	36.613150098246244	36.68720510849868	36.723539790489525	36.716905973157246	36.73182224994576	36.73929643166004	36.72648765504723	36.72947954323904	36.7270769605701	36.72419365127628	36.72363375850678	36.7168031240164	36.715653448244254	36.72004368366851	36.714268661437046	36.708901215930865	36.70140016824314	36.692464332147935	36.68645998398542	36.683521681906704	36.64922830681614	36.64059531812171	36.61967605747789	36.60187505541418	36.59033554671068	36.53679111613915	36.530609508616436	36.537709148833606	36.52408084995663	36.42677529768464	36.46889674781259	36.464477618238675	36.451185705645855	36.41462109379464	36.38741651440782	36.36590342803325	36.375400128985895	36.35682158069983	36.331576724400385	36.32004791764995	36.29012370261293	36.17664816516805	36.20526293404123	36.197324423308885	36.190946312813566	36.1468367180584	36.10173533759416	36.07253360808664	36.04742008191004	36.00521774964649	35.945038906543935	35.904889223668405	35.807679298339835	35.80329330839352	35.79433080706521	35.71218025425149	35.700928091889466	35.64658641596088	35.56624323851756	35.55646319285498	35.592337918435504	33.13967809863792
MRSABB_00130.140_R1	29.90413638121708	31.85120335700159	32.48416300894882	32.517339436972584	32.931717806595465	36.68032038050862	36.93676405695216	37.15990641692004	37.32493023276937	37.37830566486448	37.405399268380755	37.38036821657021	37.38057712088976	37.38768819365128	37.38610551636077	37.389791239491394	37.39487155033497	37.375401819132755	37.360984393484905	37.3602324136245	37.35883214916375	37.36091362336217	37.34990969737093	37.342751491219566	37.337798613155606	37.3354952900946	37.32755533909142	37.314518294654384	37.29896966296352	37.278777002729115	37.254623149528534	37.22797466272236	37.20765054690487	37.18560074623738	37.157680051971845	37.142381241187145	37.127424893139256	37.12259905255647	37.11073075349333	37.09518617061251	37.07842223297902	37.048158877598254	37.04629336526901	37.03125653458076	37.02057985447064	37.00652390395648	36.98459170409205	36.949101201063144	36.9130373540699	36.894749960202546	36.87392691903955	36.83823235377549	36.8194235804426	36.70202864418758	36.72380403405327	36.725731501858355	36.68482734072586	36.674278106631185	36.66245608873746	36.622541646252735	36.618512752510476	36.594376849740456	36.577993907178886	36.559463802368214	36.49929502412418	36.4008365474626	36.391142933822614	33.69712171315709
MRSABB_00130.140_R2	32.80011868187429	32.91463836467277	32.972862874750504	32.95149862357788	32.94723879201834	37.24003863216112	37.171919172193924	37.221882121953186	37.24251520800739	37.243224423034285	37.23987627717365	37.233070234994656	37.22900681890947	37.231411867733286	37.22996126944192	37.23264864185701	37.230206504947475	37.228067884821066	37.22829949613187	37.23066367237142	37.230167524612476	37.232146060450546	37.23227462707682	37.23087057405772	37.23743577946172	37.24141605264971	37.227355277721244	37.229710480056156	37.2236106746974	37.21919978886447	37.21766583182031	37.173014703956206	37.184329873038	37.20355321908497	37.20705436890208	37.123763007392995	37.17761943970379	37.186222458773045	37.18468481448164	37.17008576642986	37.15804060231004	37.149944115037826	37.15774806670889	37.15324684096598	37.149332273027625	37.142936134049094	37.135196819569465	37.03473064170103	37.08057272241305	37.105276780266365	37.10100916403609	37.07735340581786	37.05913836703346	37.046368477116594	37.04477022611938	37.01455850597458	36.98576449698126	36.966428151994826	36.88828929925315	36.904154252933466	36.90471787383113	36.8613981917491	36.86248205870787	36.83980377969597	36.79150652150474	36.781769421449965	36.77742880774994	34.27467449358104
s.245.Healthy.lessthan5.Oral.Swab.1.1897.104_R1	27.762584736322573	29.376801845248906	30.30979752264643	31.626870490925327	32.22335393976379	36.50815181933454	36.706558907619026	37.204650275595384	37.32888151872458	37.33906398839514	37.35955924661412	37.37758218140853	37.38393543421753	37.386106364109956	37.38226801662637	37.38897371144512	37.39469421214851	37.37098630307091	37.350372927805346	37.35529059781668	37.353528387767895	37.34811376290198	37.337311032148115	37.33622652866433	37.33608903513853	37.332342270866754	37.32504758159986	37.31253337195102	37.29441334560261	37.26946600500963	37.24380443287943	37.21438119704901	37.19093410274649	37.168503896396	37.14158893559416	37.13248944722143	37.122427517288436	37.119974786622684	37.10618442678518	37.09561179140937	37.08533708470953	37.05605271952314	37.059207068308	37.04119483136141	37.03305093563456	37.02051776142485	37.001975247210105	36.971543393115894	36.93478223493042	36.917605631609575	36.904055301018346	36.868469660367886	36.847679122433846	36.74426686996095	36.76197346586349	36.7699814554241	36.73097560947279	36.721909570083156	36.72397045451582	36.68400901101664	36.70198803026426	36.684008811439405	36.67667664113529	36.667273161287525	36.62280299870412	36.53358790835863	36.57361880959316	34.76726811562185
s.245.Healthy.lessthan5.Oral.Swab.1.1897.104_R2	32.67723981628525	32.7949375183235	32.85574347666861	32.82826229654069	32.823024805741866	37.05418011496615	36.97985900991519	37.043576474603746	37.07479008699989	37.064206201983296	37.06380727680693	37.06315692750253	37.050111177773864	37.04891614536349	37.049456014141505	37.050054484911726	37.04862039621587	37.04480603736648	37.04551058936339	37.049397661166275	37.0464957004731	37.04357182628709	37.04229517130264	37.0404855983369	37.04353869403862	37.04471579293119	37.02188880253175	37.021215898329814	37.012195355234624	37.00169602304477	36.996179230687254	36.955212258367574	36.95793860367952	36.969239290411785	36.96997247673238	36.878520479362685	36.9288380332607	36.93040982989193	36.92592484879879	36.90900598814372	36.88936666924654	36.871538184716094	36.880923564170274	36.871467028708956	36.8570772744176	36.845433010735285	36.82685798796804	36.720716154711106	36.75795832596441	36.77275760188903	36.76588235509556	36.73246675725929	36.70152691803969	36.679716798861314	36.670229682994474	36.63591686912388	36.589029631006866	36.561969417304354	36.475155610938614	36.48297927535953	36.482441930515634	36.422378289191066	36.418885858808544	36.384850991334346	36.33490757763425	36.32418992688466	36.378552202024935	34.49349596911391
s.723702.7_R1	25.936278659976182	30.945273871554665	31.70935176198769	32.48410207345306	32.82519164010894	36.4438433105499	36.85555578499597	36.96163526774549	37.12895239799653	37.12169462398157	37.141306043690044	37.165167273536575	37.13072482522377	37.139524438846095	37.14227944466241	37.14467996503328	37.13437235426518	37.12135849376955	37.10098361107096	37.093658725733796	37.09516672287957	37.09538641207958	37.085482321804825	37.08276911548235	37.07653679045156	37.077292754548296	37.06966051677093	37.044662895228896	37.01871004176505	36.990157228964684	36.956387229239205	36.91339012136878	36.8809597523949	36.85428567057636	36.816628754561094	36.80443589499149	36.789544370859225	36.78124564594286	36.75785389910561	36.746210992133314	36.73099842210619	36.69553139123957	36.69254996695695	36.67593914288304	36.66320507581406	36.639624508252076	36.61592415650401	36.58434697945485	36.535097395422994	36.51222943809222	36.479500682732294	36.44802285159909	36.435626740340005	36.31137051814524	36.317784444269854	36.321808595273964	36.2593570263943	36.24123547751936	36.23325713818946	36.185826579042185	36.20264671713236	36.1751632088686	36.16881533096172	36.15818763099864	36.102070753927045	35.999815530007204	36.06600186115571	34.47698821943329
s.723702.7_R2	32.03825918966233	32.2843466569384	32.387280511560355	32.397536498234466	32.33544992118722	36.395025272862014	36.40188209974693	36.44891164937833	36.602067717044896	36.58076360065437	36.59017352578796	36.59372468985392	36.55690294440888	36.56632147355813	36.57993704154936	36.57675814456123	36.57670824127037	36.57349550182061	36.579850427791655	36.57771032229496	36.57889939726002	36.5774745722657	36.580316233120364	36.57409828246028	36.58581861948081	36.587822384071565	36.57035824000748	36.57696265221289	36.561670718738256	36.55666809358712	36.54851987340818	36.51152766733839	36.51506849157268	36.522341005638644	36.5201162816726	36.44492048170221	36.487183137852135	36.48684479138159	36.48761582478633	36.46644832237524	36.440361264229644	36.42419609858689	36.441875791075866	36.43164209422608	36.424278540574726	36.40593502630294	36.379698376340464	36.2819055005158	36.31318882287019	36.32881897054071	36.32277254648601	36.278553517939564	36.2429944802833	36.21773770543544	36.21512057210896	36.172916283198994	36.11488632872877	36.0809342129094	35.991319364276926	36.00307152734238	35.98918114790174	35.91350312677735	35.92319806335204	35.8831884744101	35.83631330630875	35.82514155450436	35.911253539594846	34.368125482017355
NS.1.133_R1	29.298625554395052	31.712905862585718	32.245866824092154	32.55579976688918	32.85248929052571	36.63367845844118	36.826377851444825	37.106558890755785	37.290957116691644	37.287040400829504	37.302866203472455	37.289939148994144	37.303559481101374	37.33208830964382	37.34249504261084	37.3505994278189	37.35963020147435	37.340464405188996	37.32452204713681	37.31630489078607	37.314962989873294	37.306116131571386	37.2904700520142	37.288115909255254	37.274750010659254	37.2744821755078	37.254127920135865	37.23741033608313	37.210533298302494	37.1817333422428	37.154187176445866	37.11869483068753	37.090549803041625	37.06505891991229	37.0305407182904	37.022203198877385	37.00162440153621	36.99778973136164	36.97883416489458	36.9511773709644	36.940036367296464	36.91345411750662	36.91154411369917	36.89967102530521	36.880021862398735	36.86996973325929	36.8477088587221	36.817199682764674	36.76593485288565	36.74755349347069	36.735241882437904	36.70090845146619	36.68327344335485	36.56958070450521	36.58051416469585	36.58402826825144	36.54971453496741	36.54710410298992	36.54632170714322	36.50297692279344	36.52024569175949	36.50286707540909	36.4878684405535	36.47675975214895	36.433953161585606	36.33663403721392	36.37100007784353	34.11129739617085
NS.1.133_R2	32.64875043519065	32.73331214144075	32.802530917457574	32.756262961112874	32.77872182613566	36.967723233882815	36.867204032514415	36.93177421552154	36.95860466524378	36.96273330003178	36.952001120142896	36.96130360413545	36.951014940284274	36.95878403947745	36.9614564885034	36.96252592222575	36.9588551836883	36.956356810922905	36.949282503065255	36.95778574996594	36.946071174484956	36.935467659658215	36.93556496229589	36.92789034447584	36.92558510917796	36.926871395684884	36.90683276762842	36.90713811824993	36.901880889117706	36.89283153831361	36.88351508527178	36.84175396825436	36.83588216869269	36.848621423896326	36.845061832427604	36.757630220659316	36.80324137559645	36.811125684608506	36.812104892271584	36.787618793026255	36.775592215649155	36.76244977960218	36.769977031232536	36.76664280019029	36.75680897534573	36.75135648399764	36.730422405512826	36.6236684111106	36.669782576694395	36.680944123984496	36.67658579741882	36.65150606166376	36.637527941030605	36.612147640125976	36.6037348228062	36.57121943999143	36.524195396501106	36.508377852583976	36.42375511438767	36.43422971766435	36.425457174180025	36.378179980342004	36.381673915699814	36.34595941108419	36.29146373711865	36.290891327132904	36.32022540439642	34.00327626210097
NMG.1.131_R1	26.275018574780965	26.915541758314514	30.03971692769445	30.374751539316005	32.079735465693666	35.73682514694307	36.80178612151217	37.06885542567513	37.16381264850629	37.27047308679757	37.29248696087158	37.33824712918484	37.366396198238895	37.38968272067208	37.39572816819556	37.39483069363014	37.392494317220475	37.37227244973775	37.346329549717886	37.3409976680374	37.334519667198784	37.328376380234964	37.309398604098035	37.30484509041531	37.297183418898506	37.287913864632635	37.27870182938068	37.25980077576616	37.2301867418784	37.20498560302527	37.17168648824953	37.138777406590854	37.109361888618224	37.08601749516977	37.05397188416821	37.04502385145738	37.03091365332961	37.01678637765357	36.99627460633914	36.96865364899581	36.95632299434179	36.93502756270161	36.9309298206849	36.91534467642548	36.894186189173105	36.88165189828733	36.86693422518939	36.83281075613701	36.79520745705642	36.76185064598263	36.7485480553638	36.71807443626773	36.703689857322885	36.594599019379686	36.599593245827435	36.61337821121446	36.56447173688989	36.56554423820707	36.56208658944893	36.51290057404624	36.533571728610156	36.51349646241789	36.50591600328284	36.487953667421934	36.42988047843972	36.34541002727967	36.363892136049635	34.072815316244714
NMG.1.131_R2	32.595628857485444	32.69049044778096	32.753812427815824	32.72477250491036	32.730095558972174	36.90833547893509	36.80759028079184	36.86804769856625	36.88858073960732	36.89281284712772	36.884144861222474	36.89649469975062	36.89065596563114	36.89395455247652	36.89787695770835	36.89621662976232	36.88562422298565	36.89430030087467	36.88626422533968	36.884793691195185	36.88093675746853	36.87144044667751	36.86772036761138	36.864997019626756	36.8652493991145	36.8665392787363	36.84283723293855	36.84278577910935	36.830095319989226	36.824299471136435	36.81506968639617	36.7697205919986	36.76962667689159	36.78318846308872	36.77473956570717	36.690578318721315	36.73311913088735	36.74004037847011	36.73677826880935	36.709664447858074	36.69864815700375	36.684046740142726	36.69626354800676	36.688297519257844	36.67189145328985	36.66254826020068	36.64625839893404	36.545119304424546	36.58260117397685	36.592435846190845	36.59359998231274	36.559954880022005	36.53383365072215	36.518697083174594	36.49666304517211	36.47989551504987	36.43263615619471	36.417994681485844	36.32778276705858	36.32823253798436	36.33536201912132	36.27824058947036	36.275365610841384	36.23846220806455	36.17994853036365	36.18195201435991	36.204812146743976	33.852707572043535
NMG.1.61_R1	30.176061442670154	29.8938565680758	31.64264777356335	32.370134132348596	32.746135615470564	36.7631940234193	36.815339623240256	37.204588158072745	37.31022635982075	37.343209121868206	37.38193063064417	37.37914935940154	37.3858046187224	37.38858004432664	37.38073519759093	37.385280598994214	37.37889048112945	37.354028981005015	37.33483900276749	37.32768561154563	37.319216116592095	37.31363311437242	37.300537047778455	37.291079015634296	37.281554854918475	37.274691279178654	37.25709082848771	37.24352349357164	37.22098947012263	37.20667749623096	37.18643008651618	37.15153792741815	37.12953254609109	37.10752567022449	37.07721660992361	37.06688237255665	37.05180450689671	37.046239156380096	37.03175539249908	37.013450708457604	37.00056543195635	36.979250376297045	36.973519682964934	36.95874122739507	36.93665312383892	36.93097785427693	36.9068943645203	36.8727591212297	36.83901709766637	36.812465223014435	36.79847654826085	36.76357261169217	36.749787652167	36.644232654248576	36.64514820554727	36.6617836902609	36.61579157167733	36.612943976689294	36.61104910678634	36.56264597983889	36.57889422543777	36.55803521510493	36.54571617519722	36.53989825347623	36.477401817110355	36.40027149837224	36.413669177387256	34.26587688819196
NMG.1.61_R2	32.48049644501676	32.60212497306831	32.66617563304089	32.61882846725691	32.605016893894984	36.79330991737608	36.71162129616175	36.774279024012216	36.791181269906495	36.79222179354207	36.79615966609714	36.80126541369582	36.79773297791853	36.78914448246893	36.79399928516193	36.78612604532541	36.78449887012161	36.780179360888	36.77965909907021	36.78105578910272	36.77642938385301	36.76846470153005	36.76749063947942	36.763869672917	36.7644382154227	36.768357494408214	36.74131861228306	36.741440959718936	36.732224053884565	36.71474417923892	36.703871957283276	36.66030930078014	36.656410163217004	36.66656099602885	36.663055830326016	36.57840721913098	36.61975168923373	36.62154947399664	36.61441845800032	36.59623261490718	36.57736770258658	36.568805602484304	36.56922157010647	36.55889782953209	36.54843254985497	36.539530132536285	36.51862078097767	36.41447229945594	36.44322453887753	36.450434038686744	36.44479943559704	36.410790031617786	36.38922030980422	36.36840008022096	36.35226160585324	36.317547315103326	36.27211079941629	36.24214466413454	36.1575727043676	36.16217885037877	36.16683086226285	36.09739351563013	36.09477753786326	36.05420215554759	35.99853301635724	35.99537053697508	36.02665014685346	33.72316282782801
s.245.Healthy.lessthan5.Oral.Swab.2.2134.105_R1	31.224404723976	32.298237802648394	31.89784469322103	32.316404703881624	32.400642702714556	35.86650698689344	36.83046746125818	36.77482217139285	37.08891866616713	37.159711413049656	37.19895744566653	37.2416791441277	37.2350547426294	37.262134953292474	37.2834347261996	37.30414078965076	37.317958977333824	37.30850721797876	37.29832902053407	37.29946792210679	37.29988673118196	37.301871315094864	37.29496943837349	37.290357004784816	37.28407019536873	37.28367222312129	37.27430244514974	37.265143518598656	37.24737515725376	37.23180274054885	37.209351167113454	37.178628565270046	37.158352657453314	37.142395622695396	37.11866510923116	37.11003389729857	37.09948610754054	37.095649632447476	37.082382694846025	37.068548207033096	37.061497470779344	37.03459009656324	37.03582509083298	37.02049725899819	37.01149252802775	37.00043903301882	36.97819394166906	36.94996686876755	36.91072616787427	36.89567920582918	36.88102485402543	36.84699019299079	36.83153645875865	36.72235697651893	36.74268418594362	36.75267523093244	36.713083976010715	36.70643692796281	36.70141903486979	36.6687629162499	36.683696074011344	36.666515883577404	36.66642767212521	36.65620085942242	36.611074151871435	36.53043786166636	36.57372016252872	35.00519524343476
s.245.Healthy.lessthan5.Oral.Swab.2.2134.105_R2	32.5841173003842	32.721453362674644	32.78101943522644	32.75877337590521	32.745596489618485	36.948299553191	36.88911025016704	36.948218382492726	36.99696125460815	36.978072938879	36.972093936971866	36.9772753772785	36.96024354382279	36.95458367231574	36.960156952931314	36.96543833631267	36.965881337957505	36.96469629864259	36.965580583334415	36.97263661729179	36.97044633043665	36.97118916130575	36.97454394482588	36.97382305263773	36.98072226727008	36.9867590377002	36.96616178482057	36.97236403134862	36.95886099976632	36.95423301836181	36.95279913382349	36.914817414289494	36.9195052904426	36.9289886972984	36.92964939753977	36.84667610605649	36.89563531423329	36.90138583951061	36.89523314396229	36.87786560701042	36.86277381477416	36.849529121569105	36.861206940545436	36.85285447894753	36.84045794385517	36.832017067937066	36.81271854759629	36.709777871068475	36.74285954657524	36.76353143556766	36.75551789587933	36.722290888954454	36.69840905408026	36.67556038534821	36.663549578845185	36.63338759961661	36.58721323938761	36.56138795652001	36.47641164926279	36.483583673894856	36.481836465662774	36.42332513290509	36.4197411462896	36.39167904583503	36.338843828195216	36.32941584166254	36.39987465031764	34.731474968853284
s.109.Healthy.greaterthan5.Oral.Swab.1.820.65_R1	25.30618143361538	27.96644233890941	27.324886655680498	30.620077231627132	32.23833057212816	36.427147735181215	36.618244542183966	37.0359754386181	37.25324723886815	37.27578280826444	37.355680325467354	37.33265117048411	37.368510471317045	37.374470011376225	37.37919954671071	37.382002250609496	37.38173082252827	37.349252275024845	37.33092010160297	37.33147835482029	37.32443222260446	37.316828717003006	37.29703698754608	37.291455429295844	37.27913258826957	37.276208827374546	37.26125244138064	37.241771294454175	37.2209770510355	37.19572539046193	37.168968242429024	37.12869202152313	37.10438278730531	37.0817637653829	37.047575879980975	37.038503468362926	37.020682186456	37.007801954432885	36.99662631176896	36.9710663408928	36.96228471122795	36.93593757818052	36.93361536806046	36.9143612643756	36.90069338025933	36.89104872828033	36.87146348638395	36.83512685854494	36.79675780132153	36.768494617501375	36.75692622423763	36.715817680442576	36.7051303003199	36.595045072300785	36.591815783835635	36.606567887554334	36.56616812462508	36.55116890936029	36.55918105005372	36.51335702479557	36.52924539360817	36.51029010759736	36.501243742090956	36.488689334789704	36.425444600935386	36.339293311016775	36.3647936361959	34.18571524372685
s.109.Healthy.greaterthan5.Oral.Swab.1.820.65_R2	32.5466931085422	32.65707767418248	32.714269374554036	32.66980619947017	32.670564614400554	36.853208878205784	36.768776708391215	36.829359280156886	36.84356856220542	36.835287586190525	36.83909021882295	36.83958380440989	36.830058746362994	36.82765504614277	36.825968848678635	36.82267255919288	36.817440639954384	36.80787115040635	36.808116183536406	36.803917626636384	36.795148344024746	36.78804678241145	36.778607727068845	36.76762455571863	36.76797368791826	36.76529653799325	36.73204194629642	36.731470995809936	36.71560935060872	36.69746468493761	36.6952418039056	36.648199536366036	36.651048973727455	36.653296943925255	36.64597586512738	36.5611399662462	36.60303987478647	36.60465765561285	36.5969340324892	36.56843357892342	36.544204336994746	36.524407747939314	36.53959251564064	36.53295419723968	36.51688118576873	36.50566026318981	36.47986978484712	36.36662150558485	36.39622090634937	36.41363217160538	36.40407268965674	36.366990081039674	36.334062429565	36.30008644946928	36.2899671506826	36.24947715845976	36.196589165620644	36.17344220648329	36.078423746473156	36.09649965432421	36.090117776658175	36.0261937469695	36.02605204567115	35.97466417674187	35.91260790330656	35.904046041232775	35.941300724983186	33.637096969159735
